id,id_municipio,id_microrregiao,id_mesorregiao,id_estado,nome
312570510,3125705,31025,3106,31,São José do Buriti
312580405,3125804,31037,3108,31,Fernandes Tourinho
312580410,3125804,31037,3108,31,Senhora da Penha
312590305,3125903,31031,3107,31,Ferros
312590310,3125903,31031,3107,31,Borba Gato
312590315,3125903,31031,3107,31,Cubas
312590320,3125903,31031,3107,31,Esmeraldas de Ferros
312590325,3125903,31031,3107,31,Santa Rita do Rio do Peixe
312590330,3125903,31031,3107,31,Santo Antônio da Fortaleza
312590335,3125903,31031,3107,31,Sete Cachoeiras
312595205,3125952,31063,3112,31,Fervedouro
312595210,3125952,31063,3112,31,Bom Jesus do Madeira
312595220,3125952,31063,3112,31,São Pedro do Glória
312600005,3126000,31029,3107,31,Florestal
312610905,3126109,31044,3109,31,Formiga
312610910,3126109,31044,3109,31,Albertos
312610915,3126109,31044,3109,31,Baiões
312610925,3126109,31044,3109,31,Pontevila
312620805,3126208,31001,3101,31,Formoso
312620815,3126208,31001,3101,31,Goiasminas
312630705,3126307,31047,3110,31,Fortaleza de Minas
312640605,3126406,31027,3107,31,Fortuna de Minas
312650505,3126505,31011,3103,31,Francisco Badaró
312650530,3126505,31011,3103,31,Tocoiós de Minas
312660405,3126604,31009,3102,31,Francisco Dumont
312670305,3126703,31007,3102,31,Francisco Sá
312670310,3126703,31007,3102,31,Canabrava
312670315,3126703,31007,3102,31,Catuni
312675205,3126752,31015,3104,31,Franciscópolis
312675210,3126752,31015,3104,31,Antônio Ferreira
312680205,3126802,31015,3104,31,Frei Gaspar
312690105,3126901,31037,3108,31,Frei Inocêncio
312695005,3126950,31036,3108,31,Frei Lagonegro
312700805,3127008,31021,3105,31,Fronteira
312700820,3127008,31021,3105,31,Santo Antônio do Rio Grande
312705705,3127057,31016,3104,31,Fronteira dos Vales
312707305,3127073,31005,3102,31,Fruta de Leite
312710705,3127107,31021,3105,31,Frutal
312710710,3127107,31021,3105,31,Aparecida de Minas
312720605,3127206,31027,3107,31,Funilândia
312730505,3127305,31037,3108,31,Galiléia
312730508,3127305,31037,3108,31,Santa Cruz de Galiléia
312730515,3127305,31037,3108,31,Sapucaia do Norte
312733905,3127339,31004,3102,31,Gameleiras
312733915,3127339,31004,3102,31,Jacu das Piranhas
312735405,3127354,31007,3102,31,Glaucilândia
312737005,3127370,31041,3108,31,Goiabeira
312738805,3127388,31065,3112,31,Goianá
312740405,3127404,31052,3110,31,Gonçalves
312750305,3127503,31035,3108,31,Gonzaga
312750310,3127503,31035,3108,31,Conceição da Brejaúba
312760205,3127602,31010,3103,31,Gouveia
312770105,3127701,31037,3108,31,Governador Valadares
312770110,3127701,31037,3108,31,Alto de Santa Helena
312770115,3127701,31037,3108,31,Baguari
312770120,3127701,31037,3108,31,Brejaubinha
312770125,3127701,31037,3108,31,Chonim
312770128,3127701,31037,3108,31,Chonin de Baixo
312770130,3127701,31037,3108,31,Derribadinha
312770135,3127701,31037,3108,31,Penha do Cassiano
312770137,3127701,31037,3108,31,Santo Antônio do Pontal
312770140,3127701,31037,3108,31,Goiabal
312770142,3127701,31037,3108,31,São José do Itapinoã
312770145,3127701,31037,3108,31,São Vítor
312770155,3127701,31037,3108,31,Vila Nova Floresta
312780005,3127800,31008,3102,31,Grão Mogol
312780010,3127800,31008,3102,31,Barrocão
312780030,3127800,31008,3102,31,Vale das Cancelas
312780035,3127800,31008,3102,31,Vila Sítio
312790905,3127909,31019,3105,31,Grupiara
312800605,3128006,31035,3108,31,Guanhães
312800610,3128006,31035,3108,31,Correntinho
312800615,3128006,31035,3108,31,Farias
312800620,3128006,31035,3108,31,Sapucaia de Guanhães
312800625,3128006,31035,3108,31,Taquaral de Guanhães
312810505,3128105,31050,3110,31,Guapé
312810510,3128105,31050,3110,31,Araúna
312820405,3128204,31060,3112,31,Guaraciaba
312825305,3128253,31009,3102,31,Guaraciama
312830305,3128303,31048,3110,31,Guaranésia
312830310,3128303,31048,3110,31,Santa Cruz do Prata
312840205,3128402,31064,3112,31,Guarani
312850105,3128501,31065,3112,31,Guarará
312860005,3128600,31002,3101,31,Guarda-Mor
312870905,3128709,31048,3110,31,Guaxupé
312880805,3128808,31064,3112,31,Guidoval
312890705,3128907,31020,3105,31,Guimarânia
312900405,3129004,31064,3112,31,Guiricema
312900410,3129004,31064,3112,31,Tuiutinga
312900415,3129004,31064,3112,31,Vilas Boas
312910305,3129103,31017,3105,31,Gurinhatã
312910310,3129103,31017,3105,31,Flor de Minas
312920205,3129202,31053,3110,31,Heliodora
312930105,3129301,31040,3108,31,Iapu
312930115,3129301,31040,3108,31,São Sebastião da Barra
312940005,3129400,31059,3111,31,Ibertioga
312950905,3129509,31023,3105,31,Ibiá
312950910,3129509,31023,3105,31,Argenita
312950915,3129509,31023,3105,31,Tobati
312960805,3129608,31006,3102,31,Ibiaí
312960815,3129608,31006,3102,31,Bom Jesus da Vereda
312965705,3129657,31007,3102,31,Ibiracatu
312965710,3129657,31007,3102,31,Bonança
312965715,3129657,31007,3102,31,Campo Alegre de Minas
312970705,3129707,31047,3110,31,Ibiraci
312980605,3129806,31030,3107,31,Ibirité
312980610,3129806,31030,3107,31,Parque Durval de Barros
312990505,3129905,31051,3110,31,Ibitiúra de Minas
313000205,3130002,31046,3109,31,Ibituruna
313005105,3130051,31003,3102,31,Icaraí de Minas
313010105,3130101,31030,3107,31,Igarapé
313020005,3130200,31043,3109,31,Igaratinga
313020010,3130200,31043,3109,31,Antunes
313030905,3130309,31042,3109,31,Iguatama
313030915,3130309,31042,3109,31,Corguinhos
313040805,3130408,31057,3111,31,Ijaci
313050705,3130507,31050,3110,31,Ilicínea
313055605,3130556,31040,3108,31,Imbé de Minas
313060605,3130606,31051,3110,31,Inconfidentes
313065505,3130655,31005,3102,31,Indaiabira
313065510,3130655,31005,3102,31,Barra de Alegria
313070505,3130705,31018,3105,31,Indianópolis
313080405,3130804,31057,3111,31,Ingaí
313090305,3130903,31040,3108,31,Inhapim
313090307,3130903,31040,3108,31,Bom Jesus do Rio Preto
313090310,3130903,31040,3108,31,Itajutiba
313090313,3130903,31040,3108,31,Jerusalém
313090316,3130903,31040,3108,31,Macadame
313090319,3130903,31040,3108,31,Novo Horizonte de Inhapim
313090321,3130903,31040,3108,31,Santo Antônio do Alegre
313090323,3130903,31040,3108,31,São Tomé de Minas
313090325,3130903,31040,3108,31,Tabajara
313100005,3131000,31027,3107,31,Inhaúma
313110905,3131109,31025,3106,31,Inimutaba
313115805,3131158,31040,3108,31,Ipaba
313115815,3131158,31040,3108,31,Vale Verde de Minas
313120805,3131208,31041,3108,31,Ipanema
313130705,3131307,31039,3108,31,Ipatinga
313130710,3131307,31039,3108,31,Barra Alegre
313140605,3131406,31017,3105,31,Ipiaçu
313150505,3131505,31052,3110,31,Ipuiúna
313160405,3131604,31019,3105,31,Iraí de Minas
313170305,3131703,31031,3107,31,Itabira
313170310,3131703,31031,3107,31,Ipoema
313170315,3131703,31031,3107,31,Senhora do Carmo
313180205,3131802,31038,3108,31,Itabirinha
313180210,3131802,31038,3108,31,Boa União de Itabirinha
313190105,3131901,31033,3107,31,Itabirito
313190110,3131901,31033,3107,31,Acuruí
313190115,3131901,31033,3107,31,Bação
313190120,3131901,31033,3107,31,São Gonçalo do Monte
313200805,3132008,31008,3102,31,Itacambira
313210705,3132107,31003,3102,31,Itacarambi
313220605,3132206,31032,3107,31,Itaguara
313230505,3132305,31015,3104,31,Itaipé
313240405,3132404,31056,3110,31,Itajubá
313240460,3132404,31056,3110,31,Lourenço Velho
313250305,3132503,31011,3103,31,Itamarandiba
313250313,3132503,31011,3103,31,Contrato
313250315,3132503,31011,3103,31,Padre João Afonso
313250320,3132503,31011,3103,31,Penha de França
313260205,3132602,31066,3112,31,Itamarati de Minas
313270105,3132701,31037,3108,31,Itambacuri
313270110,3132701,31037,3108,31,Frei Serafim
313270115,3132701,31037,3108,31,Guarataia
313280005,3132800,31028,3107,31,Itambé do Mato Dentro
313290905,3132909,31048,3110,31,Itamogi
313300605,3133006,31054,3110,31,Itamonte
313310505,3133105,31054,3110,31,Itanhandu
313320405,3133204,31037,3108,31,Itanhomi
313320415,3133204,31037,3108,31,Edgard Melo
313320425,3133204,31037,3108,31,São Francisco do Jataí
313330305,3133303,31013,3103,31,Itaobim
313340205,3133402,31021,3105,31,Itapagipe
313350105,3133501,31044,3109,31,Itapecerica
313350110,3133501,31044,3109,31,Lamounier
313350115,3133501,31044,3109,31,Marilândia
313350120,3133501,31044,3109,31,Neolândia
313360005,3133600,31052,3110,31,Itapeva
313360010,3133600,31052,3110,31,Areias de Itapeva
313360035,3133600,31052,3110,31,Tropical Flores
313370905,3133709,31032,3107,31,Itatiaiuçu
313370910,3133709,31032,3107,31,Santa Terezinha de Minas
313375805,3133758,31047,3110,31,Itaú de Minas
313380805,3133808,31043,3109,31,Itaúna
313390705,3133907,31034,3107,31,Itaverava
313390710,3133907,31034,3107,31,Monsenhor Isidro
313400405,3134004,31012,3103,31,Itinga
313400410,3134004,31012,3103,31,Jacaré
313410305,3134103,31041,3108,31,Itueta
313410310,3134103,31041,3108,31,Quatituba
313420205,3134202,31017,3105,31,Ituiutaba
313430105,3134301,31057,3111,31,Itumirim
313430110,3134301,31057,3111,31,Macuco de Minas
313430120,3134301,31057,3111,31,Rosário do Rio Grande
313440005,3134400,31021,3105,31,Iturama
313440010,3134400,31021,3105,31,Alexandrita
313450905,3134509,31057,3111,31,Itutinga
313460805,3134608,31027,3107,31,Jaboticatubas
313460810,3134608,31027,3107,31,Almeida
313470705,3134707,31014,3103,31,Jacinto
313470707,3134707,31014,3103,31,Avaí do Jacinto
313470710,3134707,31014,3103,31,Jaguarão
313480605,3134806,31048,3110,31,Jacuí
313490505,3134905,31051,3110,31,Jacutinga
313490510,3134905,31051,3110,31,São Sebastião dos Robertos
313490515,3134905,31051,3110,31,Sapucaí
313500105,3135001,31039,3108,31,Jaguaraçu
313500116,3135001,31039,3108,31,Lagoa de Pau
313505005,3135050,31004,3102,31,Jaíba
313507605,3135076,31037,3108,31,Jampruca
313507615,3135076,31037,3108,31,São Sebastião do Barroso
313510005,3135100,31004,3102,31,Janaúba
313510010,3135100,31004,3102,31,Barreiro da Raiz
313510015,3135100,31004,3102,31,Quem-Quem
313510020,3135100,31004,3102,31,Vila Nova dos Poções
313520905,3135209,31003,3102,31,Januária
313520915,3135209,31003,3102,31,Brejo do Amparo
313520925,3135209,31003,3102,31,Levinópolis
313520933,3135209,31003,3102,31,Pandeiros
313520935,3135209,31003,3102,31,Riacho da Cruz
313520940,3135209,31003,3102,31,São Joaquim
313520945,3135209,31003,3102,31,Tejuco
313520950,3135209,31003,3102,31,Várzea Bonita
313530805,3135308,31026,3106,31,Japaraíba
313535705,3135357,31007,3102,31,Japonvar
313535720,3135357,31007,3102,31,Nova Minda
313540705,3135407,31032,3107,31,Jeceaba
313540710,3135407,31032,3107,31,Bituri
313540715,3135407,31032,3107,31,Caetano Lopes
313545605,3135456,31011,3103,31,Jenipapo de Minas
313550605,3135506,31060,3112,31,Jequeri
313550610,3135506,31060,3112,31,Grota
313550615,3135506,31060,3112,31,Piscamba
313550617,3135506,31060,3112,31,Pouso Alegre da Mata
313550620,3135506,31060,3112,31,São Vicente do Grama
313560505,3135605,31006,3102,31,Jequitaí
313570405,3135704,31027,3107,31,Jequitibá
313570410,3135704,31027,3107,31,Doutor Campolina
313580305,3135803,31014,3103,31,Jequitinhonha
313580310,3135803,31014,3103,31,Guaranilândia
313580315,3135803,31014,3103,31,São Pedro do Jequitinhonha
313590205,3135902,31054,3110,31,Jesuânia
313600905,3136009,31014,3103,31,Joaíma
313600907,3136009,31014,3103,31,Giru
313610805,3136108,31039,3108,31,Joanésia
313620705,3136207,31031,3107,31,João Monlevade
313630605,3136306,31002,3101,31,João Pinheiro
313630610,3136306,31002,3101,31,Caatinga
313630615,3136306,31002,3101,31,Canabrava
313630617,3136306,31002,3101,31,Luizlândia do Oeste
313630620,3136306,31002,3101,31,Olhos d'Água do Oeste
313630623,3136306,31002,3101,31,Santa Luzia da Serra
313630625,3136306,31002,3101,31,Veredas
313640505,3136405,31025,3106,31,Joaquim Felício
313650405,3136504,31014,3103,31,Jordânia
313650410,3136504,31014,3103,31,Estrela de Jordânia
313652005,3136520,31011,3103,31,José Gonçalves de Minas
313655305,3136553,31036,3108,31,José Raydan
313657905,3136579,31008,3102,31,Josenópolis
313660305,3136603,31031,3107,31,Nova União
313665205,3136652,31030,3107,31,Juatuba
313665210,3136652,31030,3107,31,Boa Vista da Serra
313670205,3136702,31065,3112,31,Juiz de Fora
313670260,3136702,31065,3112,31,Rosário de Minas
313670270,3136702,31065,3112,31,Sarandira
313670280,3136702,31065,3112,31,Torreões
313680105,3136801,31007,3102,31,Juramento
313690005,3136900,31048,3110,31,Juruaia
313695905,3136959,31003,3102,31,Juvenília
313695915,3136959,31003,3102,31,Monte Rei
313695920,3136959,31003,3102,31,Porto Agrário
313700705,3137007,31015,3104,31,Ladainha
313700710,3137007,31015,3104,31,Concórdia do Mucuri
313710605,3137106,31002,3101,31,Lagamar
313710620,3137106,31002,3101,31,São Brás de Minas
313720505,3137205,31026,3106,31,Lagoa da Prata
313720515,3137205,31026,3106,31,Martins Guimarães
313730405,3137304,31006,3102,31,Lagoa dos Patos
313740305,3137403,31058,3111,31,Lagoa Dourada
313750205,3137502,31020,3105,31,Lagoa Formosa
313750207,3137502,31020,3105,31,Limeira de Minas
313750210,3137502,31020,3105,31,Monjolinho de Minas
313753605,3137536,31002,3101,31,Lagoa Grande
313760105,3137601,31030,3107,31,Lagoa Santa
313760114,3137601,31030,3107,31,Lagoinha de Fora
313760115,3137601,31030,3107,31,Lapinha
313770005,3137700,31061,3112,31,Lajinha
313770020,3137700,31061,3112,31,Prata de Lajinha
313780905,3137809,31054,3110,31,Lambari
313790805,3137908,31062,3112,31,Lamim
313800505,3138005,31066,3112,31,Laranjal
313800510,3138005,31066,3112,31,São João da Sapucaia
313810405,3138104,31006,3102,31,Lassance
313820305,3138203,31057,3111,31,Lavras
313830205,3138302,31026,3106,31,Leandro Ferreira
313835105,3138351,31011,3103,31,Leme do Prado
313835120,3138351,31011,3103,31,Posses
313840105,3138401,31066,3112,31,Leopoldina
313840110,3138401,31066,3112,31,Abaíba
313840115,3138401,31066,3112,31,Piacatuba
313840120,3138401,31066,3112,31,Providência
313840125,3138401,31066,3112,31,Ribeiro Junqueira
313840130,3138401,31066,3112,31,Tebas
313850005,3138500,31055,3110,31,Liberdade
313860905,3138609,31065,3112,31,Lima Duarte
313860910,3138609,31065,3112,31,Conceição da Ibitipoca
313860915,3138609,31065,3112,31,São Domingos da Bocaina
313860920,3138609,31065,3112,31,São José dos Lopes
313862505,3138625,31021,3105,31,Limeira do Oeste
313865805,3138658,31007,3102,31,Lontra
313865815,3138658,31007,3102,31,Umbuzeiro
313867405,3138674,31061,3112,31,Luisburgo
313868205,3138682,31007,3102,31,Luislândia
313868225,3138682,31007,3102,31,São Judas Tadeu de Minas
313870805,3138708,31057,3111,31,Luminárias
313880705,3138807,31026,3106,31,Luz
313880710,3138807,31026,3106,31,Esteios
313890605,3138906,31016,3104,31,Machacalis
313900305,3139003,31049,3110,31,Machado
313900310,3139003,31049,3110,31,Douradinho
313910205,3139102,31058,3111,31,Madre de Deus de Minas
313920105,3139201,31015,3104,31,Malacacheta
313920120,3139201,31015,3104,31,Jaguaritira
313920125,3139201,31015,3104,31,Junco de Minas
313920130,3139201,31015,3104,31,Santo Antônio do Mucuri
313925005,3139250,31004,3102,31,Mamonas
313925010,3139250,31004,3102,31,Barrinha
313930005,3139300,31003,3102,31,Manga
313930020,3139300,31003,3102,31,Nhandutiba
313940905,3139409,31061,3112,31,Manhuaçu
313940907,3139409,31061,3112,31,Dom Corrêa
313940911,3139409,31061,3112,31,Ponte do Silva
313940913,3139409,31061,3112,31,Palmeiras do Manhuaçu
313940914,3139409,31061,3112,31,Realeza
313940925,3139409,31061,3112,31,São Pedro do Avaí
313940930,3139409,31061,3112,31,São Sebastião do Sacramento
313940940,3139409,31061,3112,31,Vilanova
313950805,3139508,31061,3112,31,Manhumirim
313960705,3139607,31038,3108,31,Mantena
313960710,3139607,31038,3108,31,Barra do Ariranha
313960715,3139607,31038,3108,31,Limeira de Mantena
313970605,3139706,31027,3107,31,Maravilhas
313980505,3139805,31065,3112,31,Mar de Espanha
313980510,3139805,31065,3112,31,Engenho Novo
313980515,3139805,31065,3112,31,Saudade
313990405,3139904,31056,3110,31,Maria da Fé
313990410,3139904,31056,3110,31,Pintos Negreiros
314000105,3140001,31033,3107,31,Mariana
314000110,3140001,31033,3107,31,Bandeirantes
314000115,3140001,31033,3107,31,Cachoeira do Brumado
314000120,3140001,31033,3107,31,Camargos
314000125,3140001,31033,3107,31,Cláudio Manuel
314000130,3140001,31033,3107,31,Furquim
314000135,3140001,31033,3107,31,Monsenhor Horta
314000140,3140001,31033,3107,31,Padre Viegas
314000145,3140001,31033,3107,31,Passagem de Mariana
314000150,3140001,31033,3107,31,Santa Rita Durão
314010005,3140100,31037,3108,31,Marilac
314015905,3140159,31030,3107,31,Mário Campos
314020905,3140209,31065,3112,31,Maripá de Minas
314030805,3140308,31039,3108,31,Marliéria
314030815,3140308,31039,3108,31,Cava Grande
314040705,3140407,31056,3110,31,Marmelópolis
314050605,3140506,31026,3106,31,Martinho Campos
314050610,3140506,31026,3106,31,Alberto Isaacson
314050615,3140506,31026,3106,31,Ibitira
314053005,3140530,31061,3112,31,Martins Soares
314053020,3140530,31061,3112,31,Pinheiro de Minas
314055505,3140555,31014,3103,31,Mata Verde
314060505,3140605,31035,3108,31,Materlândia
314070405,3140704,31030,3107,31,Mateus Leme
314070410,3140704,31030,3107,31,Azurita
314070420,3140704,31030,3107,31,Serra Azul
314080305,3140803,31065,3112,31,Matias Barbosa
314085205,3140852,31003,3102,31,Matias Cardoso
314085235,3140852,31003,3102,31,Rio Verde de Minas
314090205,3140902,31061,3112,31,Matipó
314090210,3140902,31061,3112,31,Padre Fialho
314100905,3141009,31004,3102,31,Mato Verde
314100910,3141009,31004,3102,31,São João do Bonito
314110805,3141108,31027,3107,31,Matozinhos
314110810,3141108,31027,3107,31,Mocambeiro
314120705,3141207,31020,3105,31,Matutina
314130605,3141306,31042,3109,31,Medeiros
314140505,3141405,31013,3103,31,Medina
314140510,3141405,31013,3103,31,Tuparecê
314150405,3141504,31038,3108,31,Mendes Pimentel
314160305,3141603,31064,3112,31,Mercês
314170205,3141702,31039,3108,31,Mesquita
314170211,3141702,31039,3108,31,Barra Grande de Mesquita
314180105,3141801,31011,3103,31,Minas Novas
314180106,3141801,31011,3103,31,Baixa Quente
314180115,3141801,31011,3103,31,Cruzinha
314180120,3141801,31011,3103,31,Lagoa Grande de Minas Novas
314180125,3141801,31011,3103,31,Ribeirão da Folha
314190005,3141900,31055,3110,31,Minduri
314200705,3142007,31007,3102,31,Mirabela
314200710,3142007,31007,3102,31,Muquém
314210605,3142106,31063,3112,31,Miradouro
314220505,3142205,31063,3112,31,Miraí
314220510,3142205,31063,3112,31,Dores da Vitória
314225405,3142254,31003,3102,31,Miravânia
314230405,3142304,31032,3107,31,Moeda
314230410,3142304,31032,3107,31,Coco
314240305,3142403,31026,3106,31,Moema
314250205,3142502,31025,3106,31,Monjolos
314250210,3142502,31025,3106,31,Rodeador
314260105,3142601,31050,3110,31,Monsenhor Paulo
314270005,3142700,31003,3102,31,Montalvânia
314270020,3142700,31003,3102,31,Pitarana
314270025,3142700,31003,3102,31,São Sebastião dos Poções
314270030,3142700,31003,3102,31,Capitania
314280905,3142809,31018,3105,31,Monte Alegre de Minas
314290805,3142908,31004,3102,31,Monte Azul
314300505,3143005,31048,3110,31,Monte Belo
314300510,3143005,31048,3110,31,Juréia
314300515,3143005,31048,3110,31,Santa Cruz da Aparecida
314310405,3143104,31019,3105,31,Monte Carmelo
314315305,3143153,31014,3103,31,Monte Formoso
314320305,3143203,31048,3110,31,Monte Santo de Minas
314320310,3143203,31048,3110,31,Milagre
314330205,3143302,31007,3102,31,Montes Claros
314330208,3143302,31007,3102,31,Aparecida do Mundo Novo
314330210,3143302,31007,3102,31,Ermidinha
314330215,3143302,31007,3102,31,Miralta
314330220,3143302,31007,3102,31,Nova Esperança
314330222,3143302,31007,3102,31,Panorâmica
314330225,3143302,31007,3102,31,Santa Rosa de Lima
314330230,3143302,31007,3102,31,São João da Vereda
314330235,3143302,31007,3102,31,São Pedro da Garça
314330240,3143302,31007,3102,31,Vila Nova de Minas
314340105,3143401,31051,3110,31,Monte Sião
314345005,3143450,31005,3102,31,Montezuma
314350005,3143500,31024,3106,31,Morada Nova de Minas
314350010,3143500,31024,3106,31,Frei Orlando
314360905,3143609,31025,3106,31,Morro da Garça
314370805,3143708,31028,3107,31,Morro do Pilar
314380705,3143807,31052,3110,31,Munhoz
314390605,3143906,31063,3112,31,Muriaé
314390610,3143906,31063,3112,31,Belisário
314390615,3143906,31063,3112,31,Boa Família
314390620,3143906,31063,3112,31,Bom Jesus da Cachoeira
314390625,3143906,31063,3112,31,Itamuri
314390630,3143906,31063,3112,31,Pirapanema
314390640,3143906,31063,3112,31,Vermelho
314400305,3144003,31041,3108,31,Mutum
314400310,3144003,31041,3108,31,Centenário
314400312,3144003,31041,3108,31,Imbiruçu
314400315,3144003,31041,3108,31,Ocidente
314400320,3144003,31041,3108,31,Roseiral
314400325,3144003,31041,3108,31,São Francisco do Humaitá
314410205,3144102,31048,3110,31,Muzambinho
314420105,3144201,31037,3108,31,Nacip Raydan
314430005,3144300,31016,3104,31,Nanuque
314430010,3144300,31016,3104,31,Vila Pereira
314435905,3144359,31039,3108,31,Naque
314437505,3144375,31001,3101,31,Natalândia
314440905,3144409,31053,3110,31,Natércia
314450805,3144508,31058,3111,31,Nazareno
314460705,3144607,31057,3111,31,Nepomuceno
314460720,3144607,31057,3111,31,Nazaré de Minas
314460725,3144607,31057,3111,31,Santo Antônio do Cruzeiro
314465605,3144656,31005,3102,31,Ninheira
314467205,3144672,31038,3108,31,Nova Belém
314467220,3144672,31038,3108,31,Santo Antônio de Nova Belém
314470605,3144706,31031,3107,31,Nova Era
314480505,3144805,31030,3107,31,Nova Lima
314490405,3144904,31037,3108,31,Nova Módica
314500005,3145000,31023,3105,31,Nova Ponte
314505905,3145059,31004,3102,31,Nova Porteirinha
314510905,3145109,31048,3110,31,Nova Resende
314510910,3145109,31048,3110,31,Petúnia
314520805,3145208,31043,3109,31,Nova Serrana
314520810,3145208,31043,3109,31,Boa Vista de Minas
314530705,3145307,31012,3103,31,Novo Cruzeiro
314530710,3145307,31012,3103,31,Lufa
314530715,3145307,31012,3103,31,Novilhona
314530720,3145307,31012,3103,31,Queixada
314535605,3145356,31015,3104,31,Novo Oriente de Minas
314537205,3145372,31005,3102,31,Novorizonte
314540605,3145406,31065,3112,31,Olaria
314545505,3145455,31009,3102,31,Olhos-d'Água
314550505,3145505,31054,3110,31,Olímpio Noronha
314560405,3145604,31046,3109,31,Oliveira
314560410,3145604,31046,3109,31,Morro do Ferro
314570305,3145703,31065,3112,31,Oliveira Fortes
314580205,3145802,31029,3107,31,Onça de Pitangui
314585105,3145851,31060,3112,31,Oratórios
314587705,3145877,31063,3112,31,Orizânia
314590105,3145901,31034,3107,31,Ouro Branco
314600805,3146008,31051,3110,31,Ouro Fino
314600810,3146008,31051,3110,31,Crisólia
314600815,3146008,31051,3110,31,São José do Mato Dentro
314610705,3146107,31033,3107,31,Ouro Preto
314610710,3146107,31033,3107,31,Amarantina
314610715,3146107,31033,3107,31,Antônio Pereira
314610720,3146107,31033,3107,31,Cachoeira do Campo
314610725,3146107,31033,3107,31,Engenheiro Correia
314610730,3146107,31033,3107,31,Glaura
314610734,3146107,31033,3107,31,Lavras Novas
314610735,3146107,31033,3107,31,Miguel Burnier
314610740,3146107,31033,3107,31,Rodrigo Silva
314610745,3146107,31033,3107,31,Santa Rita de Ouro Preto
314610750,3146107,31033,3107,31,Santo Antônio do Leite
314610752,3146107,31033,3107,31,Santo Antônio do Salto
314610755,3146107,31033,3107,31,São Bartolomeu
314620605,3146206,31015,3104,31,Ouro Verde de Minas
314625505,3146255,31008,3102,31,Padre Carvalho
314630505,3146305,31012,3103,31,Padre Paraíso
314640405,3146404,31024,3106,31,Paineiras
314640410,3146404,31024,3106,31,Poções de Paineiras
314650305,3146503,31044,3109,31,Pains
314650310,3146503,31044,3109,31,Vila Costina
314655205,3146552,31004,3102,31,Pai Pedro
314660205,3146602,31065,3112,31,Paiva
314670105,3146701,31066,3112,31,Palma
314670110,3146701,31066,3112,31,Cisneiros
314670115,3146701,31066,3112,31,Itapiruçu
314675005,3146750,31014,3103,31,Palmópolis
314675010,3146750,31014,3103,31,Dois de Abril
314690905,3146909,31027,3107,31,Papagaios
314700605,3147006,31002,3101,31,Paracatu
314710505,3147105,31029,3107,31,Pará de Minas
314710510,3147105,31029,3107,31,Ascensão
314710515,3147105,31029,3107,31,Carioca
314710520,3147105,31029,3107,31,Córrego do Barro
314710522,3147105,31029,3107,31,Tavares de Minas
314710525,3147105,31029,3107,31,Torneiros
314720405,3147204,31049,3110,31,Paraguaçu
314720410,3147204,31049,3110,31,Guaipava
314730305,3147303,31056,3110,31,Paraisópolis
314730310,3147303,31056,3110,31,Costas
314740205,3147402,31027,3107,31,Paraopeba
314750105,3147501,31028,3107,31,Passabém
314760005,3147600,31054,3110,31,Passa Quatro
314760010,3147600,31054,3110,31,Pé do Morro
314760015,3147600,31054,3110,31,Pinheirinhos
314770905,3147709,31046,3109,31,Passa Tempo
314780805,3147808,31055,3110,31,Passa-Vinte
314790705,3147907,31047,3110,31,Passos
314795605,3147956,31007,3102,31,Patis
314800405,3148004,31020,3105,31,Patos de Minas
314800410,3148004,31020,3105,31,Bom Sucesso de Patos
314800415,3148004,31020,3105,31,Chumbo
314800420,3148004,31020,3105,31,Major Porto
314800425,3148004,31020,3105,31,Pindaíbas
314800427,3148004,31020,3105,31,Pilar
314800430,3148004,31020,3105,31,Santana de Patos
314810305,3148103,31019,3105,31,Patrocínio
314810310,3148103,31019,3105,31,Salitre de Minas
314810313,3148103,31019,3105,31,Santa Luzia dos Barros
314810315,3148103,31019,3105,31,São João da Serra Negra
314810320,3148103,31019,3105,31,Silvano
314820205,3148202,31063,3112,31,Patrocínio do Muriaé
314830105,3148301,31062,3112,31,Paula Cândido
314830110,3148301,31062,3112,31,Airões
314840005,3148400,31035,3108,31,Paulistas
314850905,3148509,31015,3104,31,Pavão
314860805,3148608,31036,3108,31,Peçanha
314860815,3148608,31036,3108,31,Santa Teresa do Bonito
314870705,3148707,31013,3103,31,Pedra Azul
314870710,3148707,31013,3103,31,Araçaji de Minas
314875605,3148756,31061,3112,31,Pedra Bonita
314880605,3148806,31062,3112,31,Pedra do Anta
314890505,3148905,31044,3109,31,Pedra do Indaiá
314900205,3149002,31063,3112,31,Pedra Dourada
314910105,3149101,31053,3110,31,Pedralva
314915005,3149150,31003,3102,31,Pedras de Maria da Cruz
314915010,3149150,31003,3102,31,São Pedro das Tabocas
314920005,3149200,31023,3105,31,Pedrinópolis
314930905,3149309,31030,3107,31,Pedro Leopoldo
314930910,3149309,31030,3107,31,Doutor Lund
314930915,3149309,31030,3107,31,Fidalgo
314930917,3149309,31030,3107,31,Lagoa de Santo Antônio
314930920,3149309,31030,3107,31,Vera Cruz de Minas
314940805,3149408,31065,3112,31,Pedro Teixeira
314950705,3149507,31065,3112,31,Pequeri
314960605,3149606,31027,3107,31,Pequi
314970505,3149705,31043,3109,31,Perdigão
314980405,3149804,31023,3105,31,Perdizes
314990305,3149903,31045,3109,31,Perdões
314995205,3149952,31039,3108,31,Periquito
314995215,3149952,31039,3108,31,Pedra Corrida
